607,-0.390731
608,-0.374607
609,-0.358368
610,-0.34202
611,-0.325568
612,-0.309017
613,-0.292372
614,-0.275637
615,-0.258819
616,-0.241922
617,-0.224951
618,-0.207912
619,-0.190809
620,-0.173648
621,-0.156434
622,-0.139173
623,-0.121869
624,-0.104528
625,-0.0871557
626,-0.0697565
627,-0.052336
628,-0.0348995
629,-0.0174524
630,-4.28612e-016
631,0.0174524
632,0.0348995
633,0.052336
634,0.0697565
635,0.0871557
636,0.104528
637,0.121869
638,0.139173
639,0.156434
640,0.173648
641,0.190809
642,0.207912
643,0.224951
644,0.241922
645,0.258819
646,0.275637
647,0.292372
648,0.309017
649,0.325568
650,0.34202
651,0.358368
652,0.374607
653,0.390731
654,0.406737
655,0.422618
656,0.438371
657,0.45399
658,0.469472
659,0.48481
660,0.5
661,0.515038
662,0.529919
663,0.544639
664,0.559193
665,0.573576
666,0.587785
667,0.601815
668,0.615661
669,0.62932
670,0.642788
671,0.656059
672,0.669131
673,0.681998
674,0.694658
675,0.707107
676,0.71934
677,0.731354
678,0.743145
679,0.75471
680,0.766044
681,0.777146
682,0.788011
683,0.798636
684,0.809017
685,0.819152
686,0.829038
687,0.838671
688,0.848048
689,0.857167
690,0.866025
691,0.87462
692,0.882948
693,0.891007
694,0.898794
695,0.906308
696,0.913545
697,0.920505
698,0.927184
699,0.93358
700,0.939693
701,0.945519
702,0.951057
703,0.956305
704,0.961262
705,0.965926
706,0.970296
707,0.97437
708,0.978148
709,0.981627
710,0.984808
711,0.987688
712,0.990268
713,0.992546
714,0.994522
715,0.996195
716,0.997564
717,0.99863
718,0.999391
719,0.999848
720,1
721,0.999848
722,0.999391
723,0.99863
724,0.997564
725,0.996195
726,0.994522
727,0.992546
728,0.990268
729,0.987688
730,0.984808
731,0.981627
732,0.978148
733,0.97437
734,0.970296
735,0.965926
736,0.961262
737,0.956305
738,0.951057
739,0.945519
740,0.939693
741,0.93358
742,0.927184
743,0.920505
744,0.913545
745,0.906308
746,0.898794
747,0.891007
748,0.882948
749,0.87462
750,0.866025
751,0.857167
752,0.848048
753,0.838671
754,0.829038
755,0.819152
756,0.809017
757,0.798636
758,0.788011
759,0.777146
760,0.766044
761,0.75471
762,0.743145
763,0.731354
764,0.71934
765,0.707107
766,0.694658
767,0.681998
768,0.669131
769,0.656059
770,0.642788
771,0.62932
772,0.615661
773,0.601815
774,0.587785
775,0.573576
776,0.559193
777,0.544639
778,0.529919
779,0.515038
780,0.5
781,0.48481
782,0.469472
783,0.45399
784,0.438371
785,0.422618
786,0.406737
787,0.390731
788,0.374607
789,0.358368
790,0.34202
791,0.325568
792,0.309017
793,0.292372
794,0.275637
795,0.258819
796,0.241922
797,0.224951
798,0.207912
799,0.190809
800,0.173648
801,0.156434
802,0.139173
803,0.121869
804,0.104528
805,0.0871557
806,0.0697565
807,0.052336
808,0.0348995
809,0.0174524
810,5.51073e-016
811,-0.0174524
812,-0.0348995
813,-0.052336
814,-0.0697565
815,-0.0871557
816,-0.104528
817,-0.121869
818,-0.139173
819,-0.156434
820,-0.173648
821,-0.190809
822,-0.207912
823,-0.224951
824,-0.241922
825,-0.258819
826,-0.275637
827,-0.292372
828,-0.309017
829,-0.325568
830,-0.34202
831,-0.358368
832,-0.374607
833,-0.390731
834,-0.406737
835,-0.422618
836,-0.438371
837,-0.45399
838,-0.469472
839,-0.48481
840,-0.5
841,-0.515038
842,-0.529919
843,-0.544639
844,-0.559193
845,-0.573576
846,-0.587785
847,-0.601815
848,-0.615661
849,-0.62932
850,-0.642788
851,-0.656059
852,-0.669131
853,-0.681998
854,-0.694658
855,-0.707107
856,-0.71934
857,-0.731354
858,-0.743145
859,-0.75471
860,-0.766044
861,-0.777146
862,-0.788011
863,-0.798636
864,-0.809017
865,-0.819152
866,-0.829038
867,-0.838671
868,-0.848048
869,-0.857167
870,-0.866025
871,-0.87462
872,-0.882948
873,-0.891007
874,-0.898794
875,-0.906308
876,-0.913545
877,-0.920505
878,-0.927184
879,-0.93358
880,-0.939693
881,-0.945519
882,-0.951057
883,-0.956305
884,-0.961262
885,-0.965926
886,-0.970296
887,-0.97437
888,-0.978148
889,-0.981627
890,-0.984808
891,-0.987688
892,-0.990268
893,-0.992546
894,-0.994522
895,-0.996195
896,-0.997564
897,-0.99863
898,-0.999391
899,-0.999848
900,-1
901,-0.999848
902,-0.999391
903,-0.99863
904,-0.997564
905,-0.996195
906,-0.994522
907,-0.992546
908,-0.990268
909,-0.987688
910,-0.984808
911,-0.981627
912,-0.978148
913,-0.97437
914,-0.970296
915,-0.965926
916,-0.961262
917,-0.956305
918,-0.951057
919,-0.945519
920,-0.939693
921,-0.93358
922,-0.927184
923,-0.920505
924,-0.913545
925,-0.906308
926,-0.898794
927,-0.891007
928,-0.882948
929,-0.87462
930,-0.866025
931,-0.857167
932,-0.848048
933,-0.838671
934,-0.829038
935,-0.819152
936,-0.809017
937,-0.798636
938,-0.788011
939,-0.777146
940,-0.766044
941,-0.75471
942,-0.743145
943,-0.731354
944,-0.71934
945,-0.707107
946,-0.694658
947,-0.681998
948,-0.669131
949,-0.656059
950,-0.642788
951,-0.62932
952,-0.615661
953,-0.601815
954,-0.587785
955,-0.573576
956,-0.559193
957,-0.544639
958,-0.529919
959,-0.515038
960,-0.5
961,-0.48481
962,-0.469472
963,-0.45399
964,-0.438371
965,-0.422618
966,-0.406737
967,-0.390731
968,-0.374607
969,-0.358368
970,-0.34202
971,-0.325568
972,-0.309017
973,-0.292372
974,-0.275637
975,-0.258819
976,-0.241922
977,-0.224951
978,-0.207912
979,-0.190809
980,-0.173648
981,-0.156434
982,-0.139173
983,-0.121869
984,-0.104528
985,-0.0871557
986,-0.0697565
987,-0.052336
988,-0.0348995
989,-0.0174524
990,-2.44989e-015
991,0.0174524
992,0.0348995
993,0.052336
994,0.0697565
995,0.0871557
996,0.104528
997,0.121869
998,0.139173
999,0.156434
1000,0.156434
1001,0.173276
1002,0.19005
1003,0.206751
1004,0.223374
1005,0.239914
1006,0.256366
1007,0.272725
1008,0.288986
1009,0.305143
1010,0.321194
1011,0.337131
1012,0.35295
1013,0.368648
1014,0.384218
1015,0.399656
1016,0.414957
1017,0.430117
1018,0.445131
1019,0.459994
1020,0.474703
1021,0.489251
1022,0.503636
1023,0.517853
1024,0.531897
1025,0.545763
1026,0.559449
1027,0.572949
1028,0.58626
1029,0.599377
